Year,Violation_Group,Category,Value,Category_Group
2016,TR/CNTL/DEV,Charge_Dismissed_Count,471,Disposition of Violations
2016,IMP TURN,Charge_Dismissed_Count,213,Disposition of Violations
2016,F/T/S SCHOOL BUS,Charge_Dismissed_Count,20,Disposition of Violations
2016,IMP PASSING,Charge_Dismissed_Count,143,Disposition of Violations
2016,FOLLOW/CLOSE,Charge_Dismissed_Count,439,Disposition of Violations
2016,W/SIDE OF RD,Charge_Dismissed_Count,168,Disposition of Violations
2016,IMP LANE CHG,Charge_Dismissed_Count,736,Disposition of Violations
2016,IMP BACKING,Charge_Dismissed_Count,208,Disposition of Violations
2016,TEXT/DRIVING(M),Charge_Dismissed_Count,0,Disposition of Violations
2016,DR/W-O/LIGHT,Charge_Dismissed_Count,215,Disposition of Violations
2016,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,44,Disposition of Violations
2016,CHILD RESTRAINT,Charge_Dismissed_Count,140,Disposition of Violations
2016,TOLL VIOLATIONS,Charge_Dismissed_Count,3,Disposition of Violations
2016,OTHER MOV,Charge_Dismissed_Count,1405,Disposition of Violations
2016,LOAD/LEAK/DP,Charge_Dismissed_Count,30,Disposition of Violations
2016,IMP PARKING,Charge_Dismissed_Count,131,Disposition of Violations
2016,NO HELMET,Charge_Dismissed_Count,127,Disposition of Violations
2016,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,1620,Disposition of Violations
2016,SEAT BELT VIOL,Charge_Dismissed_Count,995,Disposition of Violations
2016,EXP/FAIL DISP DL,Charge_Dismissed_Count,4097,Disposition of Violations
2016,EXP/FAIL DISP TAG,Charge_Dismissed_Count,10394,Disposition of Violations
2016,NO PROOF OF INSUR.,Charge_Dismissed_Count,14053,Disposition of Violations
2016,TEXTING/DRIVING,Charge_Dismissed_Count,29,Disposition of Violations
2016,BICYCLE/PED,Charge_Dismissed_Count,125,Disposition of Violations
2016,OTHER,Charge_Dismissed_Count,1691,Disposition of Violations
2017,DUI,Charge_Dismissed_Count,8,Disposition of Violations
2017,RECKLESS DR,Charge_Dismissed_Count,3,Disposition of Violations
2017,LV SCENE ACC,Charge_Dismissed_Count,6,Disposition of Violations
2017,FLEEING,Charge_Dismissed_Count,2,Disposition of Violations
2017,RACING ON HWY,Charge_Dismissed_Count,0,Disposition of Violations
2017,NO/IMP/EXP DL,Charge_Dismissed_Count,127,Disposition of Violations
2017,DR/DL/SUS/RV,Charge_Dismissed_Count,188,Disposition of Violations
2017,VIO/DL/REST,Charge_Dismissed_Count,3,Disposition of Violations
2017,UNL/USE/DL,Charge_Dismissed_Count,6,Disposition of Violations
2017,NO/IMP/EXP TAG,Charge_Dismissed_Count,163,Disposition of Violations
2017,OTHER CRIME,Charge_Dismissed_Count,59,Disposition of Violations
2017,SPD POST ZONE,Charge_Dismissed_Count,4379,Disposition of Violations
2017,SPD /TO F/COND,Charge_Dismissed_Count,112,Disposition of Violations
2017,CARELESS DR,Charge_Dismissed_Count,2357,Disposition of Violations
2017,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2743,Disposition of Violations
2017,FL/YLD/R-O-W,Charge_Dismissed_Count,802,Disposition of Violations
2017,R/STOP SIGN,Charge_Dismissed_Count,854,Disposition of Violations
2017,RED LIGHT CAMERA,Charge_Dismissed_Count,373,Disposition of Violations
2017,RAN RED LIGHT,Charge_Dismissed_Count,817,Disposition of Violations
2017,TR/CNTL/DEV,Charge_Dismissed_Count,388,Disposition of Violations
2017,IMP TURN,Charge_Dismissed_Count,218,Disposition of Violations
2017,F/T/S SCHOOL BUS,Charge_Dismissed_Count,22,Disposition of Violations
2017,IMP PASSING,Charge_Dismissed_Count,178,Disposition of Violations
2017,FOLLOW/CLOSE,Charge_Dismissed_Count,443,Disposition of Violations
2017,W/SIDE OF RD,Charge_Dismissed_Count,152,Disposition of Violations
2017,IMP LANE CHG,Charge_Dismissed_Count,902,Disposition of Violations
2017,IMP BACKING,Charge_Dismissed_Count,177,Disposition of Violations
2017,DR/W-O/LIGHT,Charge_Dismissed_Count,197,Disposition of Violations
2017,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,34,Disposition of Violations
2017,CHILD RESTRAINT,Charge_Dismissed_Count,156,Disposition of Violations
2017,OTHER MOV,Charge_Dismissed_Count,1594,Disposition of Violations
2017,LOAD/LEAK/DP,Charge_Dismissed_Count,34,Disposition of Violations
2017,IMP PARKING,Charge_Dismissed_Count,161,Disposition of Violations
2017,NO HELMET,Charge_Dismissed_Count,104,Disposition of Violations
2017,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,1679,Disposition of Violations
2017,SEAT BELT VIOL,Charge_Dismissed_Count,1098,Disposition of Violations
2017,EXP/FAIL DISP DL,Charge_Dismissed_Count,3875,Disposition of Violations
2017,EXP/FAIL DISP TAG,Charge_Dismissed_Count,10330,Disposition of Violations
2017,NO PROOF OF INSUR.,Charge_Dismissed_Count,13623,Disposition of Violations
2017,TEXTING/DRIVING,Charge_Dismissed_Count,30,Disposition of Violations
2017,BICYCLE/PED,Charge_Dismissed_Count,121,Disposition of Violations
2017,OTHER,Charge_Dismissed_Count,1624,Disposition of Violations
2018,DUI,Charge_Dismissed_Count,7,Disposition of Violations
2018,RECKLESS DR,Charge_Dismissed_Count,3,Disposition of Violations
2018,LV SCENE ACC,Charge_Dismissed_Count,5,Disposition of Violations
2018,FLEEING,Charge_Dismissed_Count,0,Disposition of Violations
2018,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2018,NO/IMP/EXP DL,Charge_Dismissed_Count,107,Disposition of Violations
2018,DR/DL/SUS/RV,Charge_Dismissed_Count,102,Disposition of Violations
2018,VIO/DL/REST,Charge_Dismissed_Count,2,Disposition of Violations
2018,UNL/USE/DL,Charge_Dismissed_Count,2,Disposition of Violations
2018,NO/IMP/EXP TAG,Charge_Dismissed_Count,144,Disposition of Violations
2018,OTHER CRIME,Charge_Dismissed_Count,47,Disposition of Violations
2018,SPD POST ZONE,Charge_Dismissed_Count,4218,Disposition of Violations
2018,SPD /TO F/COND,Charge_Dismissed_Count,109,Disposition of Violations
2018,CARELESS DR,Charge_Dismissed_Count,2308,Disposition of Violations
2018,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,3020,Disposition of Violations
2018,FL/YLD/R-O-W,Charge_Dismissed_Count,647,Disposition of Violations
2018,R/STOP SIGN,Charge_Dismissed_Count,636,Disposition of Violations
2018,RED LIGHT CAMERA,Charge_Dismissed_Count,812,Disposition of Violations
2018,RAN RED LIGHT,Charge_Dismissed_Count,728,Disposition of Violations
2018,TR/CNTL/DEV,Charge_Dismissed_Count,425,Disposition of Violations
2018,IMP TURN,Charge_Dismissed_Count,230,Disposition of Violations
2018,F/T/S SCHOOL BUS,Charge_Dismissed_Count,20,Disposition of Violations
2018,IMP PASSING,Charge_Dismissed_Count,146,Disposition of Violations
2018,FOLLOW/CLOSE,Charge_Dismissed_Count,416,Disposition of Violations
2018,W/SIDE OF RD,Charge_Dismissed_Count,136,Disposition of Violations
2018,IMP LANE CHG,Charge_Dismissed_Count,848,Disposition of Violations
2018,IMP BACKING,Charge_Dismissed_Count,158,Disposition of Violations
2018,DR/W-O/LIGHT,Charge_Dismissed_Count,183,Disposition of Violations
2018,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,29,Disposition of Violations
2018,CHILD RESTRAINT,Charge_Dismissed_Count,202,Disposition of Violations
2018,TOLL VIOLATIONS,Charge_Dismissed_Count,0,Disposition of Violations
2018,OTHER MOV,Charge_Dismissed_Count,1463,Disposition of Violations
2018,LOAD/LEAK/DP,Charge_Dismissed_Count,26,Disposition of Violations
2018,IMP PARKING,Charge_Dismissed_Count,106,Disposition of Violations
2018,NO HELMET,Charge_Dismissed_Count,116,Disposition of Violations
2018,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,1712,Disposition of Violations
2018,SEAT BELT VIOL,Charge_Dismissed_Count,1311,Disposition of Violations
2018,EXP/FAIL DISP DL,Charge_Dismissed_Count,4140,Disposition of Violations
2018,EXP/FAIL DISP TAG,Charge_Dismissed_Count,11123,Disposition of Violations
2018,NO PROOF OF INSUR.,Charge_Dismissed_Count,14555,Disposition of Violations
2018,TEXTING/DRIVING,Charge_Dismissed_Count,27,Disposition of Violations
2018,BICYCLE/PED,Charge_Dismissed_Count,86,Disposition of Violations
2018,OTHER,Charge_Dismissed_Count,1670,Disposition of Violations
2019,DUI,Charge_Dismissed_Count,4,Disposition of Violations
2019,RECKLESS DR,Charge_Dismissed_Count,3,Disposition of Violations
2019,LV SCENE ACC,Charge_Dismissed_Count,7,Disposition of Violations
2019,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2019,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2019,NO/IMP/EXP DL,Charge_Dismissed_Count,111,Disposition of Violations
2019,DR/DL/SUS/RV,Charge_Dismissed_Count,130,Disposition of Violations
2019,VIO/DL/REST,Charge_Dismissed_Count,1,Disposition of Violations
2019,UNL/USE/DL,Charge_Dismissed_Count,8,Disposition of Violations
2019,NO/IMP/EXP TAG,Charge_Dismissed_Count,150,Disposition of Violations
2019,OTHER CRIME,Charge_Dismissed_Count,19,Disposition of Violations
2019,SPD POST ZONE,Charge_Dismissed_Count,5065,Disposition of Violations
2019,SPD /TO F/COND,Charge_Dismissed_Count,119,Disposition of Violations
2019,CARELESS DR,Charge_Dismissed_Count,2212,Disposition of Violations
2019,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,3340,Disposition of Violations
2019,FL/YLD/R-O-W,Charge_Dismissed_Count,741,Disposition of Violations
2019,R/STOP SIGN,Charge_Dismissed_Count,729,Disposition of Violations
2019,RED LIGHT CAMERA,Charge_Dismissed_Count,295,Disposition of Violations
2019,RAN RED LIGHT,Charge_Dismissed_Count,786,Disposition of Violations
2019,TR/CNTL/DEV,Charge_Dismissed_Count,544,Disposition of Violations
2019,IMP TURN,Charge_Dismissed_Count,237,Disposition of Violations
2019,F/T/S SCHOOL BUS,Charge_Dismissed_Count,37,Disposition of Violations
2019,IMP PASSING,Charge_Dismissed_Count,147,Disposition of Violations
2019,FOLLOW/CLOSE,Charge_Dismissed_Count,352,Disposition of Violations
2019,W/SIDE OF RD,Charge_Dismissed_Count,152,Disposition of Violations
2019,IMP LANE CHG,Charge_Dismissed_Count,777,Disposition of Violations
2019,IMP BACKING,Charge_Dismissed_Count,145,Disposition of Violations
2019,DR/W-O/LIGHT,Charge_Dismissed_Count,182,Disposition of Violations
2019,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,48,Disposition of Violations
2019,CHILD RESTRAINT,Charge_Dismissed_Count,178,Disposition of Violations
2019,TOLL VIOLATIONS,Charge_Dismissed_Count,3,Disposition of Violations
2019,OTHER MOV,Charge_Dismissed_Count,1508,Disposition of Violations
2019,LOAD/LEAK/DP,Charge_Dismissed_Count,27,Disposition of Violations
2019,IMP PARKING,Charge_Dismissed_Count,141,Disposition of Violations
2019,NO HELMET,Charge_Dismissed_Count,92,Disposition of Violations
2019,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,1613,Disposition of Violations
2019,SEAT BELT VIOL,Charge_Dismissed_Count,933,Disposition of Violations
2019,EXP/FAIL DISP DL,Charge_Dismissed_Count,4020,Disposition of Violations
2019,EXP/FAIL DISP TAG,Charge_Dismissed_Count,10295,Disposition of Violations
2019,NO PROOF OF INSUR.,Charge_Dismissed_Count,13487,Disposition of Violations
2019,TEXTING/DRIVING,Charge_Dismissed_Count,38,Disposition of Violations
2019,BICYCLE/PED,Charge_Dismissed_Count,108,Disposition of Violations
2019,OTHER,Charge_Dismissed_Count,1527,Disposition of Violations
2020,DUI,Charge_Dismissed_Count,6,Disposition of Violations
2020,RECKLESS DR,Charge_Dismissed_Count,2,Disposition of Violations
2020,LV SCENE ACC,Charge_Dismissed_Count,7,Disposition of Violations
2020,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2020,RACING ON HWY,Charge_Dismissed_Count,0,Disposition of Violations
2020,NO/IMP/EXP DL,Charge_Dismissed_Count,96,Disposition of Violations
2020,DR/DL/SUS/RV,Charge_Dismissed_Count,131,Disposition of Violations
2020,VIO/DL/REST,Charge_Dismissed_Count,0,Disposition of Violations
2020,UNL/USE/DL,Charge_Dismissed_Count,0,Disposition of Violations
2020,NO/IMP/EXP TAG,Charge_Dismissed_Count,134,Disposition of Violations
2020,OTHER CRIME,Charge_Dismissed_Count,19,Disposition of Violations
2020,SPD POST ZONE,Charge_Dismissed_Count,4615,Disposition of Violations
2020,SPD /TO F/COND,Charge_Dismissed_Count,119,Disposition of Violations
2020,CARELESS DR,Charge_Dismissed_Count,1740,Disposition of Violations
2020,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2214,Disposition of Violations
2020,FL/YLD/R-O-W,Charge_Dismissed_Count,580,Disposition of Violations
2020,R/STOP SIGN,Charge_Dismissed_Count,487,Disposition of Violations
2020,RED LIGHT CAMERA,Charge_Dismissed_Count,525,Disposition of Violations
2020,RAN RED LIGHT,Charge_Dismissed_Count,583,Disposition of Violations
2020,TR/CNTL/DEV,Charge_Dismissed_Count,462,Disposition of Violations
2020,IMP TURN,Charge_Dismissed_Count,152,Disposition of Violations
2020,F/T/S SCHOOL BUS,Charge_Dismissed_Count,9,Disposition of Violations
2020,IMP PASSING,Charge_Dismissed_Count,136,Disposition of Violations
2020,FOLLOW/CLOSE,Charge_Dismissed_Count,186,Disposition of Violations
2020,W/SIDE OF RD,Charge_Dismissed_Count,146,Disposition of Violations
2020,IMP LANE CHG,Charge_Dismissed_Count,614,Disposition of Violations
2020,IMP BACKING,Charge_Dismissed_Count,110,Disposition of Violations
2020,TEXT/DRIVING(M),Charge_Dismissed_Count,20,Disposition of Violations
2020,DR/W-O/LIGHT,Charge_Dismissed_Count,162,Disposition of Violations
2020,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,37,Disposition of Violations
2020,CHILD RESTRAINT,Charge_Dismissed_Count,119,Disposition of Violations
2020,TOLL VIOLATIONS,Charge_Dismissed_Count,2,Disposition of Violations
2020,OTHER MOV,Charge_Dismissed_Count,1221,Disposition of Violations
2020,LOAD/LEAK/DP,Charge_Dismissed_Count,31,Disposition of Violations
2020,IMP PARKING,Charge_Dismissed_Count,110,Disposition of Violations
2020,NO HELMET,Charge_Dismissed_Count,55,Disposition of Violations
2020,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,887,Disposition of Violations
2020,SEAT BELT VIOL,Charge_Dismissed_Count,635,Disposition of Violations
2020,EXP/FAIL DISP DL,Charge_Dismissed_Count,2387,Disposition of Violations
2020,EXP/FAIL DISP TAG,Charge_Dismissed_Count,5854,Disposition of Violations
2020,NO PROOF OF INSUR.,Charge_Dismissed_Count,7513,Disposition of Violations
2020,TEXTING/DRIVING,Charge_Dismissed_Count,25,Disposition of Violations
2020,BICYCLE/PED,Charge_Dismissed_Count,35,Disposition of Violations
2020,OTHER,Charge_Dismissed_Count,1027,Disposition of Violations
2021,DUI,Charge_Dismissed_Count,6,Disposition of Violations
2021,RECKLESS DR,Charge_Dismissed_Count,2,Disposition of Violations
2021,LV SCENE ACC,Charge_Dismissed_Count,6,Disposition of Violations
2021,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2021,RACING ON HWY,Charge_Dismissed_Count,0,Disposition of Violations
2021,NO/IMP/EXP DL,Charge_Dismissed_Count,62,Disposition of Violations
2021,DR/DL/SUS/RV,Charge_Dismissed_Count,59,Disposition of Violations
2021,VIO/DL/REST,Charge_Dismissed_Count,1,Disposition of Violations
2021,UNL/USE/DL,Charge_Dismissed_Count,2,Disposition of Violations
2021,NO/IMP/EXP TAG,Charge_Dismissed_Count,73,Disposition of Violations
2021,OTHER CRIME,Charge_Dismissed_Count,21,Disposition of Violations
2021,SPD POST ZONE,Charge_Dismissed_Count,7301,Disposition of Violations
2021,SPD /TO F/COND,Charge_Dismissed_Count,60,Disposition of Violations
2021,CARELESS DR,Charge_Dismissed_Count,1981,Disposition of Violations
2021,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2565,Disposition of Violations
2021,FL/YLD/R-O-W,Charge_Dismissed_Count,577,Disposition of Violations
2021,R/STOP SIGN,Charge_Dismissed_Count,439,Disposition of Violations
2021,RED LIGHT CAMERA,Charge_Dismissed_Count,241,Disposition of Violations
2021,RAN RED LIGHT,Charge_Dismissed_Count,643,Disposition of Violations
2021,TR/CNTL/DEV,Charge_Dismissed_Count,612,Disposition of Violations
2021,IMP TURN,Charge_Dismissed_Count,220,Disposition of Violations
2021,F/T/S SCHOOL BUS,Charge_Dismissed_Count,17,Disposition of Violations
2021,IMP PASSING,Charge_Dismissed_Count,168,Disposition of Violations
2021,FOLLOW/CLOSE,Charge_Dismissed_Count,235,Disposition of Violations
2021,W/SIDE OF RD,Charge_Dismissed_Count,126,Disposition of Violations
2021,IMP LANE CHG,Charge_Dismissed_Count,638,Disposition of Violations
2021,IMP BACKING,Charge_Dismissed_Count,96,Disposition of Violations
2021,TEXT/DRIVING(M),Charge_Dismissed_Count,19,Disposition of Violations
2021,DR/W-O/LIGHT,Charge_Dismissed_Count,153,Disposition of Violations
2021,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,37,Disposition of Violations
2021,CHILD RESTRAINT,Charge_Dismissed_Count,204,Disposition of Violations
2021,TOLL VIOLATIONS,Charge_Dismissed_Count,1,Disposition of Violations
2021,OTHER MOV,Charge_Dismissed_Count,1410,Disposition of Violations
2021,LOAD/LEAK/DP,Charge_Dismissed_Count,31,Disposition of Violations
2021,IMP PARKING,Charge_Dismissed_Count,127,Disposition of Violations
2021,NO HELMET,Charge_Dismissed_Count,56,Disposition of Violations
2021,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,808,Disposition of Violations
2021,SEAT BELT VIOL,Charge_Dismissed_Count,922,Disposition of Violations
2021,EXP/FAIL DISP DL,Charge_Dismissed_Count,2878,Disposition of Violations
2021,EXP/FAIL DISP TAG,Charge_Dismissed_Count,8139,Disposition of Violations
2021,NO PROOF OF INSUR.,Charge_Dismissed_Count,10061,Disposition of Violations
2021,TEXTING/DRIVING,Charge_Dismissed_Count,34,Disposition of Violations
2021,BICYCLE/PED,Charge_Dismissed_Count,41,Disposition of Violations
2021,OTHER,Charge_Dismissed_Count,1427,Disposition of Violations
2022,DUI,Charge_Dismissed_Count,3,Disposition of Violations
2022,RECKLESS DR,Charge_Dismissed_Count,1,Disposition of Violations
2022,LV SCENE ACC,Charge_Dismissed_Count,3,Disposition of Violations
2022,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2022,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2022,NO/IMP/EXP DL,Charge_Dismissed_Count,59,Disposition of Violations
2022,DR/DL/SUS/RV,Charge_Dismissed_Count,57,Disposition of Violations
2022,VIO/DL/REST,Charge_Dismissed_Count,2,Disposition of Violations
2022,UNL/USE/DL,Charge_Dismissed_Count,2,Disposition of Violations
2022,NO/IMP/EXP TAG,Charge_Dismissed_Count,75,Disposition of Violations
2022,OTHER CRIME,Charge_Dismissed_Count,14,Disposition of Violations
2022,SPD POST ZONE,Charge_Dismissed_Count,6633,Disposition of Violations
2022,SPD /TO F/COND,Charge_Dismissed_Count,57,Disposition of Violations
2022,CARELESS DR,Charge_Dismissed_Count,1850,Disposition of Violations
2022,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,3438,Disposition of Violations
2022,FL/YLD/R-O-W,Charge_Dismissed_Count,561,Disposition of Violations
2022,R/STOP SIGN,Charge_Dismissed_Count,415,Disposition of Violations
2022,RED LIGHT CAMERA,Charge_Dismissed_Count,174,Disposition of Violations
2022,RAN RED LIGHT,Charge_Dismissed_Count,624,Disposition of Violations
2022,TR/CNTL/DEV,Charge_Dismissed_Count,574,Disposition of Violations
2022,IMP TURN,Charge_Dismissed_Count,183,Disposition of Violations
2022,F/T/S SCHOOL BUS,Charge_Dismissed_Count,26,Disposition of Violations
2022,IMP PASSING,Charge_Dismissed_Count,158,Disposition of Violations
2022,FOLLOW/CLOSE,Charge_Dismissed_Count,261,Disposition of Violations
2022,W/SIDE OF RD,Charge_Dismissed_Count,100,Disposition of Violations
2022,IMP LANE CHG,Charge_Dismissed_Count,605,Disposition of Violations
2022,IMP BACKING,Charge_Dismissed_Count,94,Disposition of Violations
2022,TEXT/DRIVING(M),Charge_Dismissed_Count,10,Disposition of Violations
2022,DR/W-O/LIGHT,Charge_Dismissed_Count,186,Disposition of Violations
2022,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,27,Disposition of Violations
2022,CHILD RESTRAINT,Charge_Dismissed_Count,161,Disposition of Violations
2022,TOLL VIOLATIONS,Charge_Dismissed_Count,0,Disposition of Violations
2022,OTHER MOV,Charge_Dismissed_Count,1549,Disposition of Violations
2022,LOAD/LEAK/DP,Charge_Dismissed_Count,13,Disposition of Violations
2022,IMP PARKING,Charge_Dismissed_Count,124,Disposition of Violations
